""
Xkr4
Gm37381
Rp1
Rp1-1
Sox17
Gm37323
Mrpl15
Rgs20
Npbwr1
4732440D04Rik
Gm26901
Sntg1
Gm29520
Mybl1
Vcpip1
Snhg6
Tcf24
Ppp1r42
Cops5
Arfgef1
Cpa6
Gm29663
Slco5a1
Prdm14
Ncoa2
Tram1
Lactb2
Eya1
Msc
Trpa1
Sbspon
4930444P10Rik
Rpl7
Stau2
Ube2w
Tceb1
Jph1
Gm28154
Gm16070
Gm28153
Crisp4
Defb18
Defb41
Gm15825
Pkhd1
Il17f
Mcm3
6720483E21Rik
Tram2
Gm28836
Kcnq5
Rims1
4933415F23Rik
Ogfrl1
Smap1
Sdhaf4
Fam135a
Col19a1
Gm28237
Gm29414
Adgrb3
4931408C20Rik
Gm597
Gm9898
Phf3
Ptp4a1
Gm29669
4931428L18Rik
Gm5415
Gm37591
Prim2
Bag2
Zfp451
Bend6
Gm37958
Gm37233
Ccdc115
Gm28306
4930568A12Rik
Prss40
1700101I19Rik
Gm38336
Fam168b
Gm37068
Gm37146
Gm33222
Gm37335
Uggt1
Neurl3
Kansl3
Lman2l
Gm38033
Ankrd23
Gm43543
Ankrd39
Sema4c
Fam178b
Actr1b
Gm33533
Tmem131
Gm37020
4930439A04Rik
Coa5
Mgat4a
2010300C02Rik
Tsga10
Mitd1
Lyg2
Lyg1
Txndc9
Rev1
Aff3
Lonrf2
Chst10
Gm37821
Tbc1d8
Rnf149
Creg2
Rfx8
Gm3646
1700066B17Rik
Gm16894
Gm35801
Gm37623
Mfsd9
4930448I06Rik
Gm28634
Gm29664
Gm28140
Pantr1
Tgfbrap1
Fhl2
Gm29040
Gm29155
Gm29156
Uxs1
Mettl21c
Gm8251
Tex30
Kdelc1
Mettl21e
4930521E06Rik
Col5a2
Gm5269
Slc40a1
Slc39a10
Gm28151
Gm29665
Gm28319
9330175M20Rik
1700072G22Rik
Nabp1
Gm17767
Gm28055
Myo1b
Gls
Nab1
Gm28178
Mfsd6
Inpp1
1700019D03Rik
1700019A02Rik
Pms1
Gm28551
Asnsd1
Dnah7a
Stk17b
Hecw2
Gtf3c3
Pgap1
Ankrd44
Sf3b1
Hspd1
Rftn2
Boll
Hsfy2
Satb2
BC055402
4930558J18Rik
Tyw5
Gm17234
Kctd18
Gm15759
Clk1
Ppil3
Orc2
Fam126b
Als2cr12
Trak2
Als2cr11
Tmem237
Mpp4
Als2
Gm26813
Gm28411
1700122D07Rik
Sumo1
Ica1l
Wdr12
Raph1
Gm11579
Gm28083
4930587A21Rik
Pard3bos1
Pard3bos2
Pard3bos3
Gm29084
Gm29083
Gm4208
Ino80d
Ndufs1
Gpr1
Gm11608
Dytn
Mdh1b
4933402D24Rik
Klf7
Gm28981
Mettl21a
Fzd5
Plekhm3
Akr1cl
Cryge
Crygd
Crygc
Crygb
Cryga
Gm28845
D630023F18Rik
Idh1
Gm10558
Kansl1l
Acadl
Myl1
Lancl1
Erbb4
Gm29113
Ikzf2
Bard1
Abca12
Fn1
Gm28818
4933417E11Rik
4930556G22Rik
Gm4319
Mreg
Pecr
March4
Ankar
Igfbp5
Tnp1
Pinc
C530043A13Rik
6030407O03Rik
Gm29183
Tns1
Cxcr1
Aamp
Tmbim1
Usp37
Zfp142
Rnf25
Prkag3
Gm29539
Fev
Cryba2
Ccdc108
Ihh
Nhej1
Slc23a3
Cnppd1
Abcb6
Atg9a
Glb1l
Tuba4a
A630095N17Rik
Ptprn
Resp18
Dnpep
Gm15179
Gm15178
Chpf
Obsl1
Gm29065
Gm816
Epha4
Gm28387
Pax3
Gm28410
Farsb
BC035947
5730419F03Rik
Gm29536
Scg2
Ap1s3
Wdfy1
Serpine2
Fam124b
Cul3
Dock10
Irs1
Gm28940
Col4a4
Tm4sf20
Slc19a3
Krtap28-10
Sphkap
4933436I20Rik
Pid1
Dner
Trip12
Slc16a14
C130026I21Rik
A530032D15Rik
Gm16092
Sp110
Gm10552
Gm17017
A630001G21Rik
Gm28884
Gpr55
Gm28100
Htr2b
Gm16341
Gm28626
Ncl
Nmur1
Pde6d
Nppc
Gm28375
Alppl2
Alpi
Gm29374
Ecel1
Efhd1os
Kcnj13
Ngef
Gm19582
Usp40
Dnajb3
Hjurp
4930453O03Rik
Gm29538
Glrp1
Arl4c
Gm29337
Gm28342
C030007H22Rik
Gbx2
Asb18
Iqca
Gm28721
Gm28722
Col6a3
Rab17
Gm28199
Gm26683
Gm17090
Ilkap
1700020N18Rik
Hes6
Per2
Gm29100
Hdac4
Ndufa10
Olfr1416
Olfr1415
Olfr1414
1700054K02Rik
Myeov2
Otos
Gm29483
Gm29482
Gm29481
Gm29480
Ankmy1
5033417F24Rik
9430060I03Rik
Kif1a
Gm28086
2310007B03Rik
Mterf4
Pask
Hdlbp
Stk25
Thap4
Dtymk
Pdcd1
St8sia4
4930598F16Rik
1700063A18Rik
Gm29601
4930533P14Rik
Slco4c1
Gm28901
Slco6c1
D1Ertd622e
Ppip5k2
Pam
Gm28187
Gm15699
Rnf152
Pign
Gm7160
Gm20753
A530053M12Rik
Bcl2
Kdsr
Vps4b
Serpinb3a
Serpinb3d
Serpinb3b
Serpinb3c
Gm15391
Cdh19
Gm29088
Dsel
9330185C12Rik
Tsn
2900060B14Rik
Gli2
Gm29456
Inhbb
Ralb
Gm27184
3830432H09Rik
Epb41l5
Ptpn4
Tmem177
Cfap221
Tmem37
Dbi
Steap3
Marco
Gm29348
Insig2
2210011K15Rik
Gm15392
Htr5b
Ddx18
Dpp10
Gm28928
1700121L03Rik
Actr3
Lypd1
Nckap5
4930599A14Rik
Tmem163
2900009J06Rik
Map3k19
Zranb3
Lct
Mcm6
Dars
Cxcr4
Gm26686
Gm16081
Cd55b
Gm15675
Cd55
Zp3r
C4bp
Gm29427
Pfkfb2
Gm28857
Gm15848
Il24
Il20
Il19
Mapkapk2
Dyrk3
Rassf5
Ikbke
Srgap2
Mfsd4
Cdk18
1700037F24Rik
Gm10188
Gm29630
Tmcc2
Cntn2
Nfasc
Mdm4
Gm28609
Gm19461
Sox13
Snrpe
Zc3h11a
Gm38394
Zbed6
Lax1
Atp2b4
Optc
Prelp
Btg2
Adora1
Ppfia4
Tmem183a
Mgat4e
Gm26783
Ppp1r12b
Lgr6
Gpr37l1
Elf3
Rnpep
Timm17a
Shisa4
Ipo9
Nav1
Gm38399
Pkp1
Igfn1
Gm37759
Mroh3
5730559C18Rik
Gm37552
Gpr25
Camsap2
Gm33994
4933409D19Rik
Platr23
Nr5a2
Gm26979
Gm26936
Ptprc
Gm28556
Nek7
Gm5833
Lhx9
2310009B15Rik
1700019P21Rik
Crb1
Cfhr1
Gm4788
Cfhr2
Cfh
4930590L20Rik
Cdc73
Trove2
Rgs2
Rgs13
Rgs1
Rgs21
Rgs18
Gm29514
Gm15584
Gm29515
Gm29398
Pla2g4a
Ptgs2os2
2310030A07Rik
BC003331
Prg4
Hmcn1
Gm10138
Swt1
Rnf2
Gm28181
2810414N06Rik
1700025G04Rik
Tsen15
Rgl1
Smg7
Gm28960
Lamc2
Lamc1
